BSCJ,BSCK,BSCL,BSCM,BSCN,BSCO,IBCD,IBCE,IBDC,IBDD,IBDL,IBDM,IBDN
0.0009515043123454207,-0.001420150030322994,0.0014491281373643092,0.0014604261722405995,0.00148776480480114,0.0,0.004400862256448348,0.0057637046636487025,-0.0010568138401710195,-0.0053713483900074185,0.001989322193757185,-0.00012231092544336922,-0.00040816804195206746
0.0009502452056131576,0.004267225297403439,0.00289432506469116,0.0019447845543526454,-0.0018323228253429593,0.005972808813576796,0.004483243347969869,0.004376383517333917,0.0014425560144459364,0.009353828194874871,0.0013898249598373114,0.0013036874788825287,0.017142774155782206
-0.0033236624298304115,-0.00472135643788614,-0.005772101386002002,-0.004852047417138843,-0.0011410964216324489,-0.004453092047765713,-0.0036516629300544063,-0.0101665713958907,-0.002304463605485421,-0.00821609967892262,-0.0039646794971649755,-0.003986648011119044,-0.023274415676108526
0.001661533436779857,0.0006149300471012637,0.001292284326575595,0.002431782676554044,0.004178288895190815,-0.0006058495552707469,0.00579752497350385,0.012880543183968777,0.009230690787258638,0.01743040324881627,0.004341156126810331,0.007804307023587717,0.005402078654664594
-0.0038115226243567225,-0.003325874762497749,-0.003873901471173214,-0.008288603329760573,-0.003472024096771834,-0.0034894742027072336,-0.005811663761643228,-0.00668486303233555,-0.0014409008188268288,-0.014541094391430988,-0.004765616840719913,-0.008529847548313875,-0.0032771498508789034
0.001912900291179047,-0.0028594342986688905,0.0,0.0,-0.0004979825421187341,0.0,-0.00030773878347907144,-0.001577086325315164,-0.005099590918099533,0.008834486023371767,0.0,-0.001802537881606032,-0.002877096970556024
-0.004295681223934228,-0.0014337913238462985,-0.0024308024183368787,-0.002458155444028688,-0.007469999467770434,-0.011005527534017371,0.006918821459859165,0.009116739284851714,0.007309146397315614,0.009782702542397088,-0.0031184595383444967,-0.0007850421684118026,0.004543534902203771
0.005695527255832667,0.008738941684575025,0.008707455257863029,0.008930718025605962,0.013367090148682122,0.01227803496978265,0.006672089991838132,0.011075969921043064,0.003965007374806142,-0.0011552306663663516,0.005611797179949726,0.00946123723103702,0.004110235784364743
-0.0004767325212532184,-0.0014275491960874034,-0.001937014712881586,-0.0063509968620970025,-0.005467624626378345,-0.00400213302442777,-0.004282802240001882,0.002816737883771343,-0.0010594048214193628,0.019758823315349814,0.001594013757172124,-0.004075147519448636,-0.0028653653167849164
-0.00047731512424673396,-0.004763918625825714,0.0,0.0014749781487198267,-0.003997891263221924,-0.004922012606158302,0.0006146971303837452,-0.006241846370920632,0.0017358049353536505,-0.028071772119261526,-0.001989591637618525,-0.0020457117018866664,-0.006978772951154674
0.0004775430627730748,0.006223155237122667,0.002911345110339149,0.00343645772399797,0.006020880264790193,0.00847924059066757,-0.0008187795026933917,0.0015701918361305837,-0.0007701037182694388,0.008557787983118535,0.0035884642968443976,0.003280221412502713,0.008268363765640139
-0.003339835732756134,-0.003330181778275971,-0.005321858315604059,-0.005381669251672798,0.0,-0.005505302004948681,-0.000921853773251198,-0.006480468891785358,0.0007706972350758304,-0.008292264703182246,-0.0035756332645360007,-0.00204351292989059,-0.0028701530323631532
-0.0013954510952104355,-0.001584408790077968,-0.0005456724981220441,-0.00035636137197046715,-0.0001496033456349485,-0.0022823926772321443,0.008822475407696614,0.01588058862030148,0.002234593217177825,0.011301474331807948,0.002070088523438051,-0.0011943829667486175,0.00258958235307607
0.0014404341401501944,0.0028739589041896947,0.0009746758874301174,0.001972397688201441,0.0024997362366935946,0.001769891056063886,0.0,0.0023007225175512304,0.002903487001055525,-0.0007770391564981402,-0.00159468519663408,0.002013151702905168,0.0008223623171338054
0.000958602700624282,0.0033428058794598425,0.004384221209316401,0.00590543799391747,0.006483851684646845,0.009840972290201993,0.0026614510968134635,0.008137638721605066,0.008493808717050709,0.008066786032570786,0.00319467834957316,0.003731452103516905,0.006162560095214066
0.0,-0.002379661350075797,-0.002909845933684788,0.0019572241961921056,0.0009912692369052458,-0.0014996746254468455,-0.0004084285147970095,-0.003932591803513499,-0.001818579871184137,0.0019281586817530144,-0.0027866282420553217,-0.002451156587354245,-0.0028581554917577645
0.0031157813695643567,0.003435309697258381,0.00902980816525234,0.007948522439324486,0.0024749864065404287,0.008907960030904966,0.0035307730888202494,0.008790397692193256,0.01042119004440724,0.013555828370028692,0.0019960536257601306,0.0036855479510328865,0.003685520808197037
0.006217277553281325,0.01048105327477539,0.01014447079431373,0.013113177661707208,0.012839519164359471,0.01094023319623418,0.013740538262808093,0.014554448134548072,0.002295243515747809,0.009498230066482876,0.007370485647390225,0.01183203713189109,0.0106078360699435
0.002851724247754304,0.0018858250131339128,0.0009569734691806631,0.00047921563315737236,0.0019503728892984265,0.006394258082792132,0.002225397689350991,0.0016397973435155436,0.0053436082669392725,-0.0005701773499240376,0.004746030641057689,0.0004028770380749288,0.002220543262860989
0.003317576007243823,0.004706141551477882,0.008122268210733388,0.006708454826701895,0.006812830494716114,0.006353738983811835,-0.0009083981243567443,0.005933113858001283,0.0014236554352723633,0.005800876610218027,0.004920424141041515,0.0052400414138770186,0.007452284550327378
0.005011721195124078,0.0052514068102672345,0.0069337513957243935,0.006053939999558285,0.008620611098407711,0.007592138849872546,0.015360817268634357,0.01605425314178557,0.01143696748828684,0.014288729184910628,0.004700106420668951,0.007510490531919775,0.006210213314094592
0.0018832419868776609,0.0009338796833561881,-0.00047197970461877774,0.0023709136465669663,0.0,0.0014499606440770238,-0.002003544762711038,0.0002020295432638093,-0.004342890854880298,0.00197777003840344,-0.0015595398868960696,0.0,0.001992074911453982
-0.0014098014101495734,0.0,0.0,0.0004733988821829369,0.0014410871895832293,-0.0014478613021707944,0.0003009783147893952,-0.0010099881296055167,0.0014226128870845226,0.0015971220144564966,-0.0015616832047753613,-0.0007979685507727074,-0.0023859012019982594
0.0018825550447109612,0.00373138602491531,0.005190924072327072,0.005673290620575258,0.003836792219518773,0.0055096699522637635,0.001505554918540233,0.0026285528213279533,-0.003124771041156813,0.006098772168713901,0.0027373354270971624,0.002794582172745128,0.004384563025132282
0.001878719386352745,-0.0009293910402259204,-0.0004693594884046245,-0.002350595155720364,-0.0014335133528619107,0.0007692896976265484,-0.0007014303624188056,0.00010078705324398314,0.0019946529151851407,-0.0012122861142394288,-0.0003896821422228979,-0.00039803986297750585,-0.0003969544132093865
0.00014331447169976715,0.0018153666844033906,0.0011288941396115726,0.0016005108583917668,0.004265114404328867,0.004864993759040898,0.008619099606967922,0.010290159803934641,0.009070140609802324,0.013313669407230142,0.001875272235297677,0.001875110115526902,0.0012723688764905699
-0.003286085201244369,-0.00511618178951007,-0.005642199514251544,-0.0070718659590236375,-0.006112481476361742,-0.005750004278745764,-0.005004838384682949,-0.007251431524348107,-0.0057721330710679185,-0.007631945893578657,-0.00546247173343489,-0.0069314859202531465,-0.005961753851925279
0.0,0.0009350890910793765,0.002837031044140644,0.002848411523725618,0.0018258399870491058,0.0028912065900544605,-0.003722672781349509,0.0013187490174975008,-0.0030455409664160407,0.0017821337663456343,0.0007848727546899436,0.0,0.002399021114941754
0.0028259947109110896,0.0037364140242441947,0.0033003961032823425,0.006155502917070662,0.007673672953744637,0.00648743517829947,0.0055542291874067975,0.005674031127105943,0.00343653659281585,-0.002527665471556371,0.003920322550442402,0.006418227604077255,0.004387578544051671
0.003578470936365775,0.004760471880045432,0.005569434562440005,0.005628717697779506,0.005355794427520639,0.007150941958140645,0.0060172628807107185,0.014681013452539284,0.011190168170664816,0.02091475415143446,0.005483051088279248,0.005763219022783493,0.007298303139686069
0.0009376759811851623,0.0009283519790232267,0.0014048289544766213,0.0,0.0,-0.0025669538338382817,0.002010113161847662,0.0019039511424572039,0.0011375150896401312,0.0035284054918764064,0.0014008978096591868,0.0,-0.00039534066203687215
0.001404875142580281,0.002317716369058519,0.002806920312187481,0.005628129696138732,0.003322475533016857,0.004002737021021639,0.0007024118213082201,0.0020998312303759496,0.0009471004801858148,-0.0008325441960436164,0.002875208062816461,0.0031768593587741586,0.003163378717199373
0.0014032990184605235,0.003237752434476954,0.0051300491034208225,0.0009329727968501427,0.006622689074635193,0.008068110819862407,0.006414546315199186,0.000998247438740167,0.0024597209481640892,0.008889426819396374,-0.0003875349134741593,0.003760884555898251,0.00630646630595156
0.0029923872611545537,0.0036007689814398897,0.005303937607924132,0.010125756135572185,0.009421907711405627,0.010054651264078462,0.0022481632498683717,0.01582423307551953,0.007952337658465609,0.016136283235959104,0.003492225544293017,0.0054883196642417035,0.00553301341420749
-0.0032645898858341344,-0.003221246170439289,-0.003237772804797681,-0.004622939796002125,-0.006999548306732841,-0.009345836762610691,-0.007066567078653181,-0.010918537379916634,-0.0034708477729711944,-0.01131821341590086,-0.002321888318663168,-0.006289452560549565,-0.009371391028834688
0.002339614137176838,0.001846688660440345,0.0018562650659496996,0.004644410626717352,0.002819371247964659,0.004716951298842979,-0.0005014697603599475,0.0025855896868355378,0.0010353769160285527,0.001648498054514254,0.0019396440129315683,0.005142685476367775,0.009657293519365551
0.0023338088781810627,0.002764682356117936,0.004168585229190526,0.0032365149640125037,0.003795776035272999,0.006572902584589654,0.0073211603127124394,0.004265582180816903,-0.002162556414016289,0.003199857826372365,0.004451918456432043,0.004722310035563454,-0.00019536204289514705
-0.003725978775320154,-0.003216415420913601,-0.006918783982849538,-0.007373316804451739,-0.007048717305891003,-0.01119413078043518,-0.00597337524516297,-0.01066749018810152,-0.0007537837267424584,-0.008020430899242243,-0.00481769772876331,-0.00861740151806452,-0.005466707826270604
0.002429222690106212,0.0021648062949265728,0.006548250970219497,0.004404064951451328,0.008088162363364806,0.00706555433124811,0.0044118873822063896,0.006603933232790364,0.006317235600243554,0.00496183715340155,0.00422058175523953,0.0031611543908194,0.004593600890052224
0.0009339039661785263,0.00046067271699777156,-0.0013869698817332466,0.0018525549277766987,0.000280687561474749,0.0023476472468413638,0.0,0.0007952497650922303,-0.005257420419185691,-0.0007331543617671143,-0.0011593413459903858,0.00039357202551650554,0.0008990263325174846
-0.0009330326033297029,-0.000920921190728643,-0.0009259143397922789,-0.0036985561232363625,-0.00046741133549175166,-0.0014053197884441278,-0.0011987931409673778,-0.0023837253376816315,0.00037764901592341306,0.0,-0.0005804462448699912,-0.0011808422157018913,-0.003514092967370516
-0.0009341496010986935,-0.0004611294058629786,-0.0004635099869249122,0.0018562924107449735,-0.0019167103165144805,-0.0010317529020665189,0.0004004558660706437,-0.001194710530603659,-0.0026417058095624703,-0.0018345082919322946,-0.0017419388137617775,-0.002168232304811348,-0.0015673221412528012
0.0007377413019621961,-0.0008695333706350364,-0.00016170691980307332,-0.0014701121651620466,-0.0014363352579532065,-0.005583633610363451,-0.0032013134369774906,-0.00019414591942129743,0.002910711854033471,-0.003886497953765867,-0.0027143651615025442,0.0010643326725579864,-0.0007851236456712635
0.00046787935965078185,0.0018500088286755,0.0,0.0013947700079626408,-0.005361087507598029,0.0007104872717457061,0.002812333421430173,0.0,0.0007558146179142247,0.0011095353106412651,-0.00038860350309924413,-0.0007905821604138415,0.0017673136414005648
0.00046761143724252766,0.0013849200374887651,0.0023230120057952585,0.0018570699934360663,0.007565167245784073,0.007568480682396381,0.0008016249023835294,0.003597265489714656,-0.0007552437936149216,0.0033246379201004,0.0038896120496313257,0.0015827115875360512,0.0009803479576732566
0.0004677365141248787,0.000921970603381885,0.0013910414302713506,0.003243426953051529,0.0032848273773241022,0.0023474572921975503,-0.0020015954935501752,0.003583986886439228,0.0007558146179142247,0.0018407904307647515,-0.0030993862729422105,0.0011853163752769142,0.002741813567810628
-0.0032709565680932953,-0.004606045412062597,-0.004629409602219825,-0.005080576152519343,-0.008418964441041251,-0.010210767222076388,-0.0016047995503917615,-0.007539637974212168,-0.006419871707976436,-0.008452513493484646,-0.004663905146780162,-0.005130374348305525,-0.005859165705405372
0.0014972449835721196,0.00175323492603782,0.0024138741264177377,-0.0006619618442709951,0.000972328844306344,0.0036756909592138187,0.0012107749778120054,0.0014082762167859206,0.006380497946721661,0.0038798766895108243,0.004176998425800085,0.002454102551300337,0.001167545953693221
0.0009376848082329037,0.002313955857172863,0.006973658672473491,0.009310887912717685,0.0014175611887857732,0.005670717551836073,-0.001205772068215415,0.0016009694690524575,0.0011349732484852715,0.004811231029403754,0.0043241808611864,0.0031717492955042103,0.005586141069731499
-0.0009368063791229445,-0.004616886308363928,-0.008771963432665845,-0.010608941280862628,-0.0056606418729864575,-0.009069212944562515,0.002816836537015241,-0.00639235836498624,-0.002645733943475885,-0.00552468671612154,-0.004654569125522536,-0.003952351753906766,-0.007119802947029244
-0.0009378322738665582,0.0,0.0009314707684085912,0.001864483686514468,-0.004981162874779904,-0.0010433383954585736,0.0,0.0036186030297747696,-0.00037876467128208685,0.0014812084308014454,0.0,0.0,-0.00011833001309586611
-0.0004722345936293123,-0.00766679835112245,-0.007971597791561697,-0.008296900031099827,-0.009473987496367737,-0.021741767377417648,-0.009724276728501584,-0.013426234031986272,-0.0024047127521069547,-0.01687888309791439,-0.004411042232043737,-0.0058858590310907795,-0.009007562673653786
-0.0061120216021169176,-0.003277409967864176,-0.01174780831827254,-0.013164294164989071,-0.01157734270131933,-0.005350018964286599,-0.002435011326873751,-0.010988876227972476,-0.003806597160646322,-0.006410450482071841,-0.0074510339513988565,-0.01000007881155572,-0.009964070303349424
0.0009460707012274935,-0.002817943364454997,0.0,-0.004287701359493288,0.0019516942164095649,-0.002445406306839957,0.0012204562518057839,-0.005349817472159939,-0.006113933006514647,-0.0022767761540542315,-0.0011853372514722634,-0.006060723157509278,-0.006038801149200968
-0.0009451764974357807,0.0,0.0004755004167194373,0.0009569935228547927,-0.00048693383724928487,-0.0004902378516339583,-0.002438064681920217,0.00041377184779443996,-0.0003845499230778686,-0.0022822574955447075,-0.003164399272904168,0.0012196657816167644,0.001620185596732759
0.0024606158820220155,-0.0004216036296059044,0.0010931917443580152,0.00219855277988715,-0.0007840130734192572,0.002161504305744991,0.0023985813214428852,-0.0006215057699508063,0.006822855996254044,0.0017050710743649858,0.00285410157382214,0.0012561021967065185,0.001170415129476714
-0.0033079615081834236,-0.0014161580658796026,-0.004757436582890235,-0.005736492992752058,-0.003618617066117811,-0.011285415541027044,-0.0036626424209145344,-0.007880456253603325,-0.00803666688265098,-0.009538248425618463,-0.004955372618654119,-0.003250825122416636,-0.0068825307436385045
0.0018963391127823851,0.00047293777310301443,0.0019120509261505128,0.0024042856190500967,0.005594846377067749,0.009428911719961476,0.0008166944397124668,-0.0004183039579460228,0.006558516644833121,-0.00038556872521234,0.0023904899694094533,-0.00285349988851856,-0.0008151133156994312
0.00047343483379038586,0.0018900610196252625,0.0014313267555104404,0.003357232840853778,-0.0009763444330384127,0.004425095029575082,0.005776722475208291,0.012940792353845484,0.0018644910012522915,0.012855515187995705,0.003979184087731984,0.011047822218081746,0.01282655720067715
0.0026067886784675127,0.0032180633327294644,0.004494608272642246,0.0007299216645629705,0.008992373580465658,0.0036636196068327094,-0.00203166019708292,0.0008272778531181147,-0.0007665039850604168,0.0007625805523830925,0.0003963705740274699,-0.0012145617100148946,-0.0004033049559957261
0.0009454899331142198,0.003299041126944298,0.0009510870043292203,0.005747343621175911,0.001947513586887353,0.003917783478650961,0.002035796243279763,0.0008269898453617358,0.001150154789350331,0.0022857134483075976,0.0023772811598670065,0.001216038664014104,0.0012105753595547967
0.0018879617198059551,0.0009391526171091336,0.0,0.00047614103147862756,-0.000972045513772175,-0.005561091070373538,0.0,-0.0024783921773505802,0.0011491551875484481,-0.0030407626027424807,0.00197657781361595,-0.0012145617100148946,-0.0011287738534804142
-0.000942521717519335,0.0009387642007734834,0.00047511675789675917,-0.0019036577163658575,0.0009729913056057283,0.0024034316159366096,-0.00081257079199182,0.0,-0.0026780968769047147,0.001906349535165744,-0.00039474388648636183,0.0024322494434755285,0.0011300494237230533
-0.00047128698911169073,-0.0014066040879148472,0.0,0.0,-0.000972045513772175,-0.0012233958247832065,0.0008132316002372978,0.0041410045484442815,0.0007675071894137095,-0.0007611295733746888,-0.00039448329768041216,-0.0008087826533333292,-0.00028215043295486125
0.002549932420954348,0.0038539393754147633,0.004516460089945873,0.005681456110009368,0.004478582827344297,0.006327350980338412,0.003177901059636734,0.001463305000361724,0.0060115468838192005,0.005154223657701407,0.004224661902889842,0.005346272874540761,0.004278473481844812
0.00047134165136222264,-0.00046880630795438866,0.0,0.0,-0.0003396045843416314,-0.0024412257142998315,0.0008113915724751482,0.000825621704489258,0.0,0.0011391139120388706,-0.00039401598542407204,-0.00040325011818266257,0.0
0.0014138989413607984,0.004688050906783926,0.004263498104179146,0.00570306859337401,0.008109767475798555,0.012481488840542327,0.0024319900772541525,0.008659666059031575,0.0030534637608266137,0.007208106949859755,0.003940218778557997,0.004035410384136882,0.004024263443427151
-0.0028233639805407213,-0.005599704189454515,-0.00660376978273652,-0.008506617107822299,-0.010116019613734008,-0.013294424118267749,-0.006874138926222492,-0.012673873527968015,-0.005327085481574262,-0.009792898673035282,-0.005886800846021252,-0.006832710358682093,-0.008417187399617821
-0.00019188145718933728,-0.0003814845675794977,-0.0025767539081561195,-0.003878365939089943,-0.003380643247604937,-0.002234256528780623,0.0020705723798193475,-0.0030928335737854546,0.0006833662472169827,-0.002493662151512573,-4.878124448057146e-05,-0.0011080373972804018,-0.0028965170289999872
0.0009453278817127043,0.0018805997964573887,0.004291941832507825,0.005752382312147199,0.00587081504965906,0.005413386343619677,0.0016278198433144436,0.0004160585093685849,0.0011489719259832262,0.001911422208924589,0.0015822862460041036,0.0028421547708954113,0.0052823525094282476
0.0018880839515324087,0.0028154819045807405,0.00284923320165207,0.003336737660856467,0.0043776060222765435,0.004894748824546396,0.0016255970243880572,0.009155518031700541,0.0019128222168836645,0.00228928209079188,0.003159407050616559,0.00242900221541228,0.005658821994401471
0.0004715728620040499,0.0009361202362880386,0.0014201701860791095,0.0,0.0019370198531420367,0.0017534682934449786,-0.0008115637709694965,0.0045358126395743,-0.0007634683796013349,0.005329538531791898,0.0007874469433613617,0.002019555440801251,0.0008038176684265406
-0.0009421619250791136,-0.0004677446727571229,-0.0009455038280707731,0.0014252029833031784,0.0004829851056408161,0.0006807654977400107,0.00040615370373178934,-0.0016420930175943178,0.0,0.00037861721055179137,-0.001573820156015508,-0.0020154850569885567,-0.0024095588655739237
0.003303743300288909,0.004918536359168208,0.00663625299892254,0.008178369488530174,0.010508435947836823,0.011839677395337393,0.004796763909928989,0.011741728904711276,0.005205794415278122,0.011952797010361971,0.0061946822004585655,0.010599741708993986,0.010001406015960416
0.0,0.0009323203696706598,0.002355349601707136,0.002828974579580675,0.0019164612777336511,0.0,-0.0008087315615379437,-0.0016293205917768364,-0.00038058433635935676,-0.0033745028863178,-0.00039189612015022655,-0.0008008953942072202,0.003196266022675712
-0.001411996191703744,-0.0018630498964245282,0.0,0.00047022349020293513,-0.0014349133393932235,-0.003370165168325866,-0.002024369380807648,-0.003263786783288775,-0.001905078539678789,0.002257325713700177,0.0003920497629312251,-0.0004009589192136475,-0.0015931256608735821
-0.0014136499104617645,-0.0009330930366884068,-0.003759555770135494,-0.006109239791165786,-0.004549550500533245,-0.0038648621662745225,-0.0028400935920111546,-0.0016376694862492653,-0.0007631510612559764,-0.003378302782790844,-0.0023536410644885795,-0.002405661151425249,-0.002393057659179942
0.0032114544540336075,0.003881027560053328,0.003679346488014636,0.0061468916890601065,0.00664350846500297,0.008206231060082112,0.0032148164486174692,0.003078358540329716,0.004054444046477985,0.004711115013824734,0.0033441960486755564,0.00450601186682479,0.005925681974766697
0.0014135638279019198,0.0013981068904558693,0.003766133311823082,0.004237104911785448,0.004789506579531986,0.005303885674880693,0.0036553468060191545,0.008193581669885387,0.0015244784319360574,0.004509653110244196,0.0036520909459689813,0.002806794991443958,0.003984221040270385
-0.0009408503789642436,0.0,-0.00046893268087311085,0.00046905515866709597,0.0009531840991091092,0.0009593615486831977,0.0,0.0,-0.0011414994334754554,0.0,0.0,0.0007995465266043486,0.0
0.0,0.0004651099124328512,0.0018771030695800784,0.0014054211651557795,0.0019049052985764226,0.003354013004876739,-0.0016183693333257688,0.0,-0.0007620281673985657,0.0022448026814920518,-0.001565223620234508,0.001877771780350695,0.0019838482770297037
0.0010821759329957322,-9.48515086289556e-05,0.0006562908016433988,0.0007976243966925432,0.0005254174855058754,0.0007684396486869383,0.0011350941997883928,0.0006088883042083357,0.0017542080742065113,-0.0024704310740090787,0.0006652008742873722,-0.0006003769576474513,-0.0008723461495658184
0.0004712866359461635,0.00046600526978010187,0.0018760896833924711,0.002342906724332696,0.002809110538080296,0.0033492023940087266,-0.0012163498989965682,0.00040704848025317384,0.00038127179000608174,0.006001422048980868,0.000784650674176147,0.002398834427041589,0.0015893018617105373
0.0004705279426950238,0.0009316734188336186,-0.0014045549657738135,0.0,4.7588195202146255e-05,0.0,0.0028422366949177715,0.002440912011581681,0.001143339768205859,-0.002982711529387345,0.0,-0.00039889086551239314,0.001189823395752585
0.0004707455511302494,-0.00046520928869979314,-0.0014063341683636249,-0.0032725202621628753,-0.003798659619540912,-0.0061990479139037045,-0.002429388063064319,-0.0040583234692044175,-0.0015227252530998273,-0.0022438938045272407,0.0,-0.002793392217526415,-0.0031693286279115165
-0.0014112309553644966,-0.0023280016280450627,-0.002817415952366821,-0.003283363286606997,-0.004289812655319536,-0.004798457908197586,0.0004056949741894038,-0.0044824066375314725,-0.0003811527541679628,-0.003748299585910683,-0.0021951354061651085,-0.003601342680896178,-0.003974812195921774
0.003300129143765165,0.004903937965439842,0.005136066245794921,0.006688984523359439,0.009873233652811259,0.008736615206716081,0.002398320956919073,0.009261493412529588,0.00523365959472376,0.00885379731581168,0.0056241627421777796,0.007317014521391481,0.007110387450409769
