AAXJ,ADRE,AFTY,AIA,ASEA,ASHR,ASHS,ASHX,AXJV,CHAD,CHAU,CHIE,CHII,CHIM,CHIQ,CN,CNHX,CNXT,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EMQQ,EPHE,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INXX,KBA,KFYP,KWEB,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XCEM,XINA,XPP,YANG,YAO,YINN,YXI
-0.05275967344914765,-0.061727715978239485,-0.17146872803935356,-0.05715122883885965,0.02515539262243064,0.01997146183602653,-0.22102412903153226,-0.18887799151794887,-0.038018924962659885,0.1896059942254956,-0.3710962826756515,-0.08020717393291232,-0.13957024018721972,-0.05398805844932391,-0.10936815647760192,-0.06368124472469874,-0.2493614303959131,-0.2717365568017706,-0.11120627155103728,-0.1564398163767417,-0.0282966144540719,-0.038558755959505496,-0.030575355680309713,-0.050592381661134486,-0.13151772852007454,-0.16768046949415674,-0.01918204176113528,0.11366533097561395,-0.03553161539957112,-0.046865698908529714,-0.02125549029210245,-0.11160514079117333,0.0834381667319099,0.0393960796663645,-0.11758714337791805,-0.03944508440708523,0.04276988232579915,0.12289077551669565,-0.042569636886733375,-0.12773289115721315,-0.050877479750825495,-0.04186935434835298,-0.09082096116706403,-0.0965454649111436,0.236766833227262,-0.04538338440300687,-0.10963721794125532,-0.11143434766290096,0.0670775884358842,-0.0931174852660112,-0.04828256310212891,-0.1714922581301821,-0.10264276841984517,-0.009669815892781928,-0.23427406629833306,-0.1235680780395357,-0.1072555644119779,-0.1822371949221641,-0.1234042133201804,-0.03932416138564205,-0.04661880122950815,-0.07861860038036396,-0.12022136749808066,-0.0829790072183262,-0.04623421064224995,0.05508306678853762,-0.019913761316270158,-0.052860852824478,-0.06686502998407583,-0.2774835708679281,-0.2283349909314441,0.3540510726309523,-0.10832239394949886,-0.33652762119503943,0.1201511442643418
-0.00884409166247457,0.010740394883989202,-0.0076335877862595295,0.0005132540655938099,0.022499983621265433,-0.01849351128025265,-0.016048144433299914,-0.019461104644856876,0.002623381099504516,-0.01815280211440077,-0.015821870886164113,-0.0044443219799837974,-0.018867977739150263,0.07063198624591575,0.002904090452238761,0.002750442013584249,0.031475967673330434,-0.04788824503526402,-0.0006356839876064597,0.00968529940254208,0.005727470390347224,0.018737672583826318,0.0005327376914965549,0.03013866640302376,0.031315784073677216,-0.03862196549685616,0.013402645710284737,-0.010703251347305598,-0.008177964379189547,-0.0061389448187305256,0.0006383446813899742,-0.019019039851477664,-0.004257132936238825,0.04803704307233913,-0.03753511983545036,0.010219994076896277,0.002278617840000722,-0.03452518009579455,0.00992917142114467,-0.025915580440937558,0.0,0.030763248574326062,-0.04582523870297079,-0.029487202428277605,0.037786829055609365,-0.007059020026206025,-0.014038399140374205,0.0019331827956072906,0.04697286391493782,-0.058035682927443925,-0.07544250340982157,-0.2275984714743761,-0.06922267167572715,-0.014217954728584219,0.025108210238166395,-0.026761933826227532,-0.023676306655593702,-0.02403437138093711,-0.030513270945358786,-0.0014016708541863495,-0.07684045798815382,-0.1597204373665905,-0.14358601698099407,-0.1345455364467425,-0.0004088402476175607,0.0331157717835248,0.0,-0.0032436334534205803,0.02507701800718244,0.03391636583739128,-0.061645753868062175,0.0523100004273539,-0.012087418950863434,-0.10535259133389976,0.0183879769290692
0.10788873120032544,0.13484818004550014,0.11025641025641034,0.11182367922343936,0.10268947195972897,0.1282168915179367,0.18008834522595982,0.11195946729804092,0.10144600383928162,-0.1235269918011662,0.284710071997055,0.13392853862494702,0.1471154481840509,0.07204876767978309,0.08204639207733222,0.11677120533275348,0.077113443298969,0.19524983998860576,0.08937663935919833,0.12062331759084785,0.0751706609205912,0.12391100354953218,0.117039419933173,0.1053248291216054,0.060219439052574826,0.4201952333180009,0.14078487842145676,-0.3267002552721755,0.129617528353069,0.1015974378560135,0.09228145900610282,0.27704082328577423,-0.2289155590392048,0.03834280833177321,0.1124876006342228,0.12354384606253767,-0.1204936351960849,0.1379311041780694,0.09269662374606054,0.10410635051335206,0.13102221265795586,0.10086880319675688,0.10948307701260387,0.1152576612188634,-0.21010594208616173,0.0968603878213735,0.1040975523394012,0.08152435659507054,0.042372972187432106,0.13707618777815336,0.12905907275513862,0.4092225843803299,0.17734549232434202,0.13017738814647595,0.11908790902597775,0.0953254121994249,0.10847455652791024,0.12928768643183725,0.07367677619918467,0.07789469462741981,0.11816059371362048,0.17806548389756086,0.1634042427123175,0.16806714816175491,0.11878973852494408,0.0641088123692531,0.00286532672624686,0.12528481308759154,0.1368025366594844,0.08610958690177559,0.2313626172441872,-0.3074634707477578,0.1087059179523774,0.3608736942070277,-0.10653024363737122
-0.01134902935532277,0.017759115628695928,-0.017705927636643606,-0.010611423918232952,-0.020694705514096124,-0.02566190005582245,-0.03973515692484877,-0.024714137098295414,-0.0031256108108781502,0.022484965925246462,-0.05471282327986719,-0.008858346804817417,-0.012573335207889088,-0.028340219248563118,0.0178411757084947,-0.02035092211825589,-0.021822434080304928,-0.0356517284576185,-0.006715347887488414,0.01219766301977212,-0.004237256449681373,0.03445296959787703,0.017732683228422197,0.021969347518240336,0.010830291282623576,0.002293607951974353,0.014036110407920849,-0.0347202137450174,0.004087366220254293,-0.014501021782169525,0.0017520188497289536,0.002596814113779369,-0.020161227592410413,-0.019949047523726192,0.015144773612241263,-0.04420209609542873,-0.008124083650274198,-0.04040399375703778,0.008997290500888534,-0.001571577130659711,0.008831290520537159,0.010196767831589224,0.011848222956899551,-0.00710696343332535,-0.0035277353953581344,-0.01255746118714052,-0.005444796652415118,0.01694915083341203,-0.022477320332724992,0.0048092197731364646,-0.0022124732687500703,-0.017287538423705614,0.02332366283546524,-0.05464661384730129,0.04150948676395119,0.012273421884127823,-0.00564561800847125,-0.015316849445611515,0.014656871513443397,-0.010416660183311312,-0.0015616346466233607,0.049424590748149616,0.012435967771833863,0.02452598685656027,0.013888823252212277,0.008309657528607992,0.030000008205671218,0.011847029710603495,0.02784331691488522,-0.0004718008858815416,-0.017397407501728083,-0.011043024240273324,-0.010186726596622259,-0.03349616189811587,0.0010103933374200043
-0.012960506276253505,-0.03426400256970144,-0.0023510971786833354,-0.0018651077319019574,-0.03018871390423325,0.012541800842475937,-0.0005995802458518593,0.022993917523321788,-0.02006697291124708,-0.01518937112163469,0.020630312154034318,-0.018867949200199973,-0.0008489441353613204,0.008333464849071244,-0.039439122050016616,0.013252206495402359,-0.052054796557917615,-0.004242412576748278,0.009112296208323371,-0.027484082686097564,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.04817420279734042,-0.03571433910874604,-0.1151792025063792,-0.06397914599459821,0.10166479270887363,-0.0369292786659581,-0.006670635004881074,-0.025067965707276287,-0.0814903469273002,0.06790118259141667,-0.03118230116838124,0.007898120809639517,0.06622901484560963,0.03387941014245796,-0.07368424807690258,-0.033630559508932026,-0.03934930853893328,-0.0638516675732469,-0.03195116433411844,0.0,0.003578964251384808,-0.016521167520949114,0.00041021156431758486,-0.0008648020347306432,-0.033333230880185166,-0.039138961512537394,0.02839823564574545,0.021064207202131924,0.011727875234941391,-0.002849108413933437,-0.0006921934931983327,-0.053260982363013534,-0.027004714767163446,-0.00047316620681828176,-0.004745574854343567,-0.02823378017100338,0.005921110055789027,-0.0005213764337850892,-0.011712017258551748,-0.006502947687316351,0.0098945353942411,-0.03118236544635318,-0.003973529134185607,-0.0013869249837988008,-0.032350383129559394,-0.062442502077238726,-0.010056888772640991,0.0,-0.032671637693502516,0.0030017424838604165,-0.011552346570397122,-0.008748263993230322
0.02569867782584121,0.02726668014748429,-0.029065200314218463,0.043214069150687436,0.0630350584578617,-0.018992594358091183,0.023402308826744253,-0.03394489461634186,0.013865275558893785,0.005985290427457285,-0.03368901221356135,-0.013157754446632386,-0.0220901225914768,0.02314041340657625,-0.01733568815006075,0.0031812851037043913,0.02105701986197436,0.02404140407290327,-0.02097290788158295,-0.020652110288237917,0.012319155559409174,0.051038485132389136,0.05310075224836723,0.0541497832863946,-0.03037018855917973,0.11077589571496103,0.06400626722407876,-0.1686454536820815,0.03743967050024107,0.031601703483316736,0.028303748603058013,0.07592188312054153,-0.11079001740485413,0.0934286209940501,-0.019503670354914314,0.04872826599157013,-0.05329495274308495,0.04671713456063264,0.03770115261437819,0.01365369982682862,0.056105426930943884,0.04283722361595721,-0.01380317919199255,0.016939195254207205,-0.07415401733323472,0.02296341936571658,0.007786927718714844,0.006352031828622581,0.11150717642624977,0.03537065720522308,0.010495957994091112,0.043676064719682765,0.06285727506763525,-0.04537581442904664,0.0030617199742938605,-0.04616255586531128,0.0033135328341386354,-0.018543056483559552,-0.04560811245772939,0.026160871522828425,0.0198225873761084,0.06858292250118002,0.06545453245767928,0.050252801990877706,0.033674399123639814,0.018173962162579653,0.015277726003080638,0.042307739634929176,0.07492644903645412,0.0058665534092377895,0.04367327493188387,-0.11329624914047465,0.010260672259556113,0.05405405405405407,-0.03156823220354911
0.0606951637871954,0.05437807363687565,0.06148867313915856,0.06212241390753285,0.026354325759728327,0.02230642777138587,0.004104338783220674,0.06324773675743832,0.04094208989350878,-0.03020599856569109,0.04706571874035256,0.05948710815165629,0.04691576977982167,0.027463648522594936,0.05199619578291578,0.0297040403826802,0.06469874646178722,-0.026745962881251542,0.037488715459937184,0.05275719731266918,0.041836051313354064,0.06606437414253957,0.05389630427413617,0.08312679310526415,0.047234894125106966,0.15968173956389728,0.08358411496730755,-0.15579363973119084,0.062121430660647424,0.0499505463996042,0.04208625096487822,0.1175403619466156,-0.10509204050323337,0.07366841181298825,0.04742038710921849,0.015097841278072103,-0.05249153849995025,-0.006469539258442854,0.05724038379360469,0.044641028697046885,0.07784061775120757,0.09575690639052213,0.03894040283263039,0.042991352877545776,-0.07516848853905259,0.05265682908007068,0.0378920011682111,0.020288492893470438,0.06000913936665101,0.06323047188289826,0.06486141296696109,0.18167412418624804,0.07526877768596048,0.07813242252844013,0.08164823679658356,0.04186461816703662,0.04603872185678652,0.026990598399152417,0.053651131927976235,0.04376941164618877,0.05984655037578272,0.0639452580848466,0.06894200394678744,0.06757260722663246,0.055795904233502495,0.09711880102257414,0.03898770407576127,0.058365604047331175,0.045330310156393466,0.05099541595076635,0.06921504965482139,-0.11475408246940155,0.033432105947386236,0.09702009702009703,-0.040308450000822164
0.018043039920823702,0.035942407606658365,0.0289634146341464,0.02352688780525448,-0.004992874948216473,0.035405578355806384,0.026861255474452544,0.027152629568407444,0.01991065677558763,-0.03704572987823927,0.07214209233764497,0.004840349824075464,0.05145234171495399,0.05345903011433919,0.03353931026408994,0.05054245695415753,0.0,0.02167941759769201,0.12073443511792215,0.05911020634374142,0.01738233657798141,-0.0029130298153088466,0.0002641996597399229,0.0,0.06861544188000854,0.02258657056803196,-0.027835754529479846,-0.03613996967622842,0.008837357219066363,0.02657144594221,0.003390513227549616,0.01172655026570854,-0.02421299898404304,-0.01770587049737515,0.09622720256876004,-0.030035374699632425,-0.011641803807216754,-0.0036541311119586734,0.018089739551283818,0.06968271212378642,0.01415328143350866,0.005584870317438196,0.04905811538510755,0.045723839073051865,-0.09136776652463796,0.02899850327301412,0.06409531860662636,0.07247019167173863,-0.01382885595161853,0.0019730537441448193,0.000338459566748725,-0.009399109527472492,0.0,0.0267361643540496,0.08359788086393964,0.11741231320473702,0.06224441459919741,0.03521686144987488,0.06393007485610656,0.0036697783266568438,-0.00241307926704049,0.002883258449755505,0.030651308431708605,0.027944097327502547,0.018884130662418414,0.015864465105987033,-0.0006583100140331679,0.007829438654664159,0.02244486843574623,0.0,0.0916013848724691,-0.13344232838923625,0.07411961882636171,0.13329128237523727,-0.04419285069646102
0.031356568726575426,0.024404837841799747,0.00148148148148145,0.03748185019405121,0.006451556621001824,-0.02266409113390882,-0.013647967793458487,-0.02695658126284844,0.009163282392017694,0.017887787171879183,-0.04399593738713091,0.002889987648468946,-0.0252564984753931,0.014179128028675178,0.03842863679467367,0.015960925140470726,0.0015192176224838655,-0.02632997291133613,0.06601838206933075,0.05341067327525807,0.011557838684854866,-0.0021248870053180964,0.01778488635372784,0.0062665524210557535,0.04126094828802503,0.0600458085792915,-0.009305608679870906,-0.10051838723127833,0.02518482741243528,0.02552653098205041,0.014830123544241269,0.05171184466204227,-0.0651365695749546,0.03605011946636663,0.0540990140622203,-0.030444841547615245,-0.031275412145328925,-0.008557517995093869,0.022506393077574405,0.004375301735392434,-0.001443655228687149,0.011724691523885814,0.02778707050539169,0.02591095124618776,-0.06847617661862215,0.023215347247250055,0.04185162360591403,0.026781994389628264,0.032427609191240346,0.017721444441213454,-0.0050743096293743755,-0.008471731020503156,-0.007500015117817748,-0.01724710997356126,0.02864576917360819,0.054577821302394684,0.03721143691905628,-0.02462566143676637,0.049336099482459865,-0.004875125518147919,0.00290275761973869,0.027421438335609342,0.012391592673911586,0.019694839853943248,0.02072446708515719,-0.027130552685342917,-0.0052700181710056025,0.008036395201032704,0.003921589395427656,-0.02013570840686436,0.04961250468055877,-0.09868000011665462,0.02897441709256567,0.06410250478804286,-0.03400835624441948
-0.02643764466332587,0.021777464812843886,0.0,-0.02135732438372954,-0.033475749001608546,0.0024410414686204967,-0.005188844196853312,0.016979527115046494,-0.025661271331568127,-0.00698108037039931,0.0032486932299462448,0.011527376610300623,0.0008095892015582285,0.004415001599012955,-0.01891437972322301,-0.00865670203110352,0.0,-0.012216471704877515,-0.0508881987143616,-0.004534119646215614,-0.008941820180572388,0.009582113388341749,-0.004313345707209158,-0.0008451542947277467,-0.02693678616125761,-0.03302977556420185,0.03412103546242951,0.014190568192951626,-0.008277972799129363,-0.025413368994636514,-0.02275247740304034,-0.02661924379707756,0.011944232202116994,-0.007186012363598166,-0.04765403245999197,-0.05126153551341454,0.006708755413492816,-0.016029652358247326,-0.003707065288092101,-0.019113458356015325,0.02070152379684456,0.0007693180301615662,0.0029315759105645466,-0.030255114428030024,0.059271477910694,-0.01443804515209859,-0.033287615294437745,-0.0349117065572262,-0.005517749811667287,-0.009121123956728908,-0.012580734574942937,-0.015208468725315909,0.01595313082377874,-0.005161801021020514,-0.021835460244671503,-0.03530830475702671,-0.029484611983291914,0.007288037671363789,-0.02619058862733541,-0.008029849294288034,0.0019295706705257669,0.05015065716858974,0.017747862887174663,0.026931444495371142,0.0047870922887555505,-0.020133262878575392,-0.05099351301501807,0.01530160219941735,0.026961615464911583,0.016823594756636067,-0.06037671582998491,0.07670850547781427,-0.02482398632504338,-0.0958617077003666,0.028480973044774205
