ACIM,ARKQ,BJK,CIL,CIZ,CUT,DBAW,DEW,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GOEX,GRES,GRID,HAP,IDHQ,IPKW,IQDE,IQDY,ISRA,JDST,LOWC,LVL,NLR,PIO,PIZ,PZD,RING,SEA,SILJ,TOLZ,VEGI,YMLP
0.054760654910231576,0.09106628242074916,0.13716220465233095,0.0806550676888186,0.018518409111202474,0.09753921304514453,0.068584055313729,0.08826215338039993,0.06376198044772524,0.06657932572538014,-0.3582389763504392,0.058735063921237125,-0.06609452152167497,0.05941461093746968,0.09078126146470528,0.10014625404712832,0.11435368586720987,0.06868546796006626,0.07391358634811045,0.06055120030118071,0.11197333156134416,0.0653314001228143,0.04533898504053914,0.08753716671159811,0.055013927576601375,0.07966382565603969,0.08167207845632349,0.09240814167587434,0.0409154023302392,-0.24636927622038304,0.09203826028926276,0.08999262062102134,0.03718836299507181,0.08317936549255872,0.03383807655470315,0.10943269073306633,0.09124774215095836,0.08048288690002324,0.13711149393758182,0.08252365731412657,0.07113175461286039,-0.7806078379713368
-0.0057687209090225644,0.041204384574749085,-0.044266378496118204,-0.019445178885774687,-0.008320467146879694,0.0354667302972639,0.006211214021920759,-0.014379469548155138,-0.0021733609557839048,-0.02256391321294339,0.1862805582293415,-0.00916667305659598,0.007965840820488616,-0.011546416721689576,-0.01790575153307405,-0.0053146149405010465,0.0005344771684133547,-0.0135981903219529,-0.015421796199435563,-0.0013277851150958564,-0.0837487395985759,-0.021486066392676497,0.003028462534363409,-0.021828025095688947,0.0029700565003459023,-0.002224714519003125,-0.023608033921900525,-0.037663854438910835,-0.00532969771426137,0.19476933996534865,-0.00988326455412633,-0.026652489767267112,-0.04227985943102306,-0.010119619124761337,0.024117167308355933,0.017453720630984826,-0.09215014758891307,-0.03603627602591435,-0.12700966983151513,-0.04352239201052175,-0.0008623945758000196,3.0897096733327434
-0.03559660061033471,-0.026889854230839897,-0.013677222461946309,-0.016914623048362245,-0.025792383404253216,-0.07204724291251226,-0.048148246580810884,-0.026458906103904983,-0.013940207229917264,-0.03500763682285783,-0.12360736908550495,-0.01679398890324443,0.017325182504487644,-0.017104667818514385,-0.013710667870029121,0.011576120725324159,-0.1271366031047571,-0.029692506396807487,-0.01908952614371596,0.041025654584779234,-0.10609357595666792,-0.04666058889623078,0.008152244888730047,-0.08158992007121034,-0.005429298965093249,-0.03344484494773641,-0.03786487629171857,-0.01275284584171078,-0.036838589662904174,-0.14343304332769233,-0.035239416373961274,-0.04381177380490105,-0.02466998916015012,-0.02741646667690158,-0.003364301205391561,-0.011099840095390136,0.030075015012571125,-0.1542054419769949,-0.06629819562494119,-0.048941717053314286,-0.03150628341459145,-0.2112940202078884
-0.04829487783099677,-0.161887330552659,0.010071589839822127,-0.07124312985921206,-0.05751766640039365,-0.09044001658329567,-0.02715609636528044,-0.032142616675510056,-0.04537131885440605,-0.02046491320426536,-0.17736081032776058,-0.06835569663004963,0.055572254614118376,-0.013158529948277157,-0.04294150348845005,-0.04105565625126073,-0.0027330148948630515,-0.040732757039804716,-0.04191603027651243,-0.0998423107062484,0.0925705078996924,0.022360734617001384,-0.08229269894856707,-0.007854403930403805,-0.050994393868663314,-0.04297986078473455,-0.01258625572777864,-0.05189383245357049,-0.05694073702560186,-0.05043730917273834,-0.060690435026432024,-0.036060139097249366,0.042194205122108766,-0.05255576913012895,-0.060567198830755835,-0.08472179429116168,0.09163579246342586,-0.07529590748781045,-0.0009377782868417166,-0.012525522918677284,-0.05266541709513988,-0.08760683098465004
-0.0069468823231329,0.04572304536715098,0.01464363462601131,-0.00576543701326374,-0.0011202349159658476,-0.010416653433742113,-0.03945557166410296,0.002911737868546645,-0.01250277899920175,-0.02812306206469709,-0.6909492089852893,0.0023802181619699755,0.030568730371929524,-0.028559188119525094,0.0205672411867336,-0.036011023068121935,-0.013108588265052179,-0.002690235433731927,-0.009895871959487029,0.016102673106488476,0.3517711874027525,0.04915665000134069,0.024861066142079044,0.04455830528701859,-0.0210524176142792,0.016949680697300334,-0.005825292819881908,-0.024216853446708483,-0.006350437842500395,-0.6933427464039099,0.01554955870496843,0.0,0.006380616615010397,-0.01774837791372983,-0.01577290542241799,0.038304047236138686,0.3835846218655619,-0.03530433069786865,0.36969698722420463,0.0040138569366309496,0.018060805485094825,-0.1639343614328237
0.07904851047396542,0.12760268456886886,0.09140472322154504,0.08083121509694959,0.0250466620660486,0.10334913095128986,0.03965993084221119,0.07732920049027693,0.09753820583529008,0.06566499780869453,-0.2309523951292093,0.04995528273370771,-0.06701439644639802,0.048552501596581976,0.07526718982281748,0.11494268728212535,0.10056898888088613,0.09248537493294068,0.07101520528318209,0.06599807592918427,0.046436793692648345,0.08222325403042602,0.10916060999236407,0.07550020045950794,0.06344058801615532,0.0867576078357614,0.08251968611311393,0.0953773493719118,0.05000005084346579,-0.3418013336909708,0.06977524541432391,0.1056421901593053,0.06602535256943873,0.08569924632932832,0.05586067258113984,0.07951299387665102,0.03631971788618911,0.0603842977755204,0.2831858060071463,0.07424334428405809,0.04388415675613632,0.2003473025291196
0.017504113849360174,-0.00216301767343692,-0.04701733505102743,0.002116546507006593,0.015980458073211218,0.01821342019590057,0.002270580462127917,0.021297872933166262,0.01830985429630341,0.03507258926098852,-0.5913312714342152,0.01881663523080641,-0.022078290882277102,0.015293005539872685,0.007525103372466123,0.031066647065526733,0.10057495480710048,-0.01728385998662616,0.024066813058367262,-0.018253717960052675,0.6036907819330665,0.051782759458573566,0.04604294399331633,0.08915412419451074,0.017694502554179405,0.03404111275377695,0.016796986787633434,0.029837735650895432,-0.029717203442650095,-0.6842105503520797,0.007522481830143732,0.06412622387429796,-0.020713670568239195,0.03185946742704482,0.001301156486372624,-0.001990806175573598,0.30373806844463136,0.07758387439173735,0.5689655253470185,0.037152477812687865,0.0465116521863091,0.11881173739239335
0.003982143220761767,0.02516649043036893,0.030527236238319974,0.004163948880438156,-0.005677997423340269,0.004684923909465824,0.01812422434215659,-0.0031371934611086586,-0.013874301526582184,-0.025095030024664188,0.2878787462771225,-0.008073564609259391,-0.0015051649420901516,0.002092103864407008,-0.001831916717171754,0.021757232514445637,-0.026631915315381283,-0.03481700002994168,-0.003357209456999684,-0.0245352230880898,-0.1564383662189311,-0.025423752685253348,0.005502319091292976,-0.03416045949770901,0.011922789651389513,-0.03575216574167238,-0.016926745418725502,-0.013437248825297805,-0.0011070168213426538,0.19277782765616325,0.007270627633975281,-0.021649499150969358,-0.0018848567996612984,0.0,0.019489043669287397,0.022606453869719673,-0.13620060280011592,-0.02912607408684658,-0.14212449816615702,0.004646362242394336,0.017948740854233168,0.013274404430371456
-0.018403918440906386,-0.009283136115685191,-0.060442801270204814,-0.05213256628864961,-0.04099134280650478,-0.03348877684048238,-0.027592348099181242,0.008956926029467516,0.0068215166678140815,-0.01664071504456533,-0.5394117890214087,-0.010384445107325745,0.012963427574025108,-0.03757837995634153,-0.0193421559713405,0.029483854110473294,0.017703828709432903,0.023428801651509026,-0.056785522561261174,-0.022990736161635054,0.2815848659014885,0.06086958197300446,-0.042954930142506134,0.019019050755667,-0.022582360185771973,-0.04478719279422811,-0.004984143003128845,-0.03427089039275022,-0.021056514354805076,-0.5863996505098562,-0.017351436448425562,-0.005268758022592425,0.049727276452124894,-0.0041474499352722105,-0.035259224392676806,-0.03641084854605908,0.22302881333746613,-0.08750023243784996,0.2510674965167742,0.039054439419678726,-0.03064653698350625,0.04171708964974333
0.059869889571174985,0.07912551166712714,0.09363067007946548,0.06152541253026266,0.02018736164917264,0.06491231290768698,0.05254617462400565,0.03955236806476586,0.05288775969500912,0.048560322090069635,-0.334610483248073,0.03819840110067872,-0.03958328296310727,0.03474824861080319,0.05274073831997965,0.04151049697386212,-0.012612593696005122,0.08482035222022467,0.07301865555241771,0.05068394286706024,0.1254435289296624,0.033957781720016435,0.08123914262346553,0.03012431692652128,0.043038858352035816,0.07760947360023546,0.0646732915147481,0.07438388665035471,0.04830187600762873,-0.4977477463146746,0.0441070334467769,0.060998810488732375,0.004996912769279008,0.03767417105809958,0.04280455806389266,0.06199051055243784,0.09026579994358436,0.058720378949820025,0.2320817099710621,0.02451551868083284,0.03387958514628643,0.048842122552723376
0.00414095984101429,0.019778051133622725,-0.010192209112609868,0.004321295412613762,0.0020361466735235034,0.018945573208312732,0.011915289828509378,-0.0060690395076865465,-0.008128147725225066,-0.006687239015478926,0.6203454722486981,-0.013693923196935062,-0.005887733489789818,-0.011991433232489128,0.014372596264982638,0.015337340110188887,0.008662655871661635,-0.009417914162835656,0.0004879099493027624,0.007656809583910234,-0.16527807819316553,-0.03850511330279785,0.005319207003243075,-0.003178532778155341,-0.018004878045252238,0.004820457518100808,-0.016956496503862172,0.012095118449492464,0.009359349910869364,0.5596411259772115,0.017541434306252244,0.0030550741578230377,-0.03957827180069448,-0.007633683419677862,-0.0038411703822057186,0.0322170505282174,-0.17431901522988624,0.008888983164197454,-0.14626025819217886,-0.01803529950883968,0.029698980023625345,0.012043207669925265
0.0016802421443991955,0.05818363567566862,0.06825520770440667,0.009465422014393172,0.012529622833433935,0.0072756854169970155,0.007850037874105443,0.005401582499608238,0.008604643001197272,0.008544820033136544,-0.2023216357917664,-0.013855753755195538,-0.015897874937315457,0.0039011266622808647,0.005313280429436743,0.0052869133977190685,0.03381651857682975,0.02784373005983117,0.019502594656359205,0.01576757493219798,0.12247100829469547,0.020023606060236527,0.048148001488669226,0.013073928483052716,0.009910822222058285,0.028388010589341,0.0039806198881778675,0.007255576623277827,-0.0071327535182278265,-0.3102356897277722,0.007003376071790153,0.01928938879415145,0.0068336248016707905,0.007692404802677513,0.014567219773603663,0.02379473493939884,0.04806778846467648,0.013215803286488456,0.0071382421717847595,0.02630920184273364,-0.01565729890398989,0.04888628503978715
-0.01646849037766794,-0.07063030529144806,-0.033599531828481057,-0.028190928818763363,-0.02567525206453828,-0.028491241204501562,0.006490661503345934,-0.014814702983650032,-0.022306628477195747,-0.027368970116884876,0.13454109087547134,-0.0663952275353417,0.022489742524817783,-0.058721923081808014,-0.01897271847734469,-0.014463136400928871,-0.02128766500710849,-0.0472910996564826,-0.00356403738165272,-0.034972953508063315,-0.16510455920626108,0.00038494522298793566,-0.043341995429848686,-0.017626719230272044,-0.035053986127549036,-0.012679861827926587,-0.01301740804576506,0.004178657224041469,-0.035560342693401095,0.12130050364778375,-0.020061491275773943,-0.006054538556647064,-0.009255485615702212,-0.042123718577654484,-0.05696237429338968,-0.04478924896165209,-0.07374094787100219,-0.007996941176244568,-0.09278358666114464,-0.03167151506093837,0.0,-0.006196862721236984
0.005116434279605165,0.036411734660330285,0.05728131996237981,-0.02412348000401653,-0.02617085850413771,0.02891374209090635,0.00988823680049879,0.017002065944911725,-0.042513249783403234,-0.03479433981474632,0.4277486975433391,-0.023270196952547915,0.01703851692082419,-0.0458715835772085,0.040889496162647185,-0.06886003181562926,0.0541115026498992,-0.036559954425484126,-0.012524112726910277,-0.02577513451489212,-0.16925730676636794,-0.04309346038773512,0.059523714205941984,0.032681791262563445,-0.030117631283352923,-0.007846053410216193,-0.03780380413514532,-0.004269906958068124,0.01340777460373192,0.404089268823293,0.009239773549715226,0.00913685433339067,-0.02532691549588481,-0.029121579068842794,-0.0395150573342246,0.0281914685803752,-0.1572815176167957,-0.033777978436542865,-0.08948855961473996,-0.02938970153102244,0.027208173792640938,-0.011301520021664185
0.010643147854863191,0.019306538297371327,-0.08787064316745738,0.02545305086485256,0.010230123248650537,-0.00562023745612025,0.020859930098970983,0.03508352948135341,0.00743674632746437,0.028343301270022495,-0.11312794622533835,0.015047115845642169,-0.02771862182717668,0.020192203130042587,0.0001328482879340061,-0.03861967195563619,0.022647149450332967,-0.017708508997474424,0.02195141517999909,0.004177440669245383,-0.0006930873153007867,0.009650172256081169,0.011236066157240316,0.0040336130320034295,0.015263254418093003,0.016534963075849344,0.01964438689362259,0.025728976121257904,-0.014332926196735716,-0.07095584912814523,0.010994424891542115,0.021126770528145357,0.010649678229118638,0.006289253687782123,0.0028050874170871265,0.00708543757285107,-0.003456393183828407,0.05151807667023114,-0.061622522696773575,0.012681325292591706,0.017114835408906036,0.03153323048773407
0.03527610263189206,0.0640623805519455,0.0599411695939937,0.02427017958066608,0.027155588406021638,0.062041403800352585,0.02704918591000914,0.0072003564499241125,0.04652243364646047,0.037790324022275903,-0.3731651861164071,0.014503186144878203,-0.03258151330902872,0.03044086260636718,0.037352198036164415,0.09337109530854072,-0.013194119482554223,0.07773437261902448,0.042482037245928486,0.06909247552218678,0.202144874744954,0.0430671773353911,0.010275949881679508,0.05710601138785972,0.038321743310226385,0.07919288540105995,0.043467775203565547,0.038844750753348034,0.04398233772472358,-0.4790538337778361,0.03247407789124093,0.02998401411132823,0.03411162515313086,0.03640233973237808,0.052572691182805976,0.0413235868464528,0.15478214076308427,0.0807676679214003,0.24355838149463616,0.02589515694063458,0.04560166453532158,0.05769977079018379
0.019868618786313345,0.01882747031119095,0.01897625240843385,0.01981218600609295,0.014268251156625372,0.015909965047945437,0.01675517275350176,0.0204917529643229,0.01583016690436626,0.0065019515708154155,0.09927446849232076,0.02158925234497424,-0.011657937809488334,0.018819060019083424,0.023843337031319595,0.0016407660848089323,-0.022761793886240892,0.03931021000106952,0.006868093173023171,0.02082146841155801,-0.033471155641687816,-0.0045995131972008975,-0.004902120571344371,-0.007155614054739807,0.014105753526319587,-0.0006616082328639892,0.007975192735908783,0.010101024286942777,0.036297557239229915,-0.05142237334132675,0.031718359933887184,0.009661904742684907,0.031679046653802764,0.021455168203119497,0.00758928932245958,0.022130319325020117,-0.03809032318232606,0.0032680536925655773,-0.06989244408762381,0.030850283477837998,0.010827512006148616,-0.050578106605907315
0.015526668118641368,0.03611932113058889,0.06376986622163569,0.03271937946864318,0.03454569055778712,0.00611157273499598,0.020096466052223545,0.002900664672547591,0.02809114512283742,0.02764845356071742,-0.0681068624197636,0.025150075924639054,-0.0324377882342697,0.038671452279386266,0.011832879970931187,0.031941053471806466,0.010351970293991729,0.03351028237962192,0.032287412823567306,0.02373442896915949,0.0205216768072542,-0.006160879688641831,0.032019770593225735,0.0018017728177823573,0.03576769398294858,0.022409865439664226,0.03252751697536098,0.033200049635968294,0.01891428639448649,-0.14417532721912368,0.016972736414362942,0.006698714469614806,0.016786084137698068,0.028310512114276286,0.03322989763110318,0.02627032694048962,0.0,0.0,-0.06430641657627773,0.020681218488872038,-0.00344291324589348,0.003044473053153204
0.013269895044196692,0.07421965950547217,0.04403177512864969,0.021669517972504604,0.02324976694475165,0.03796505243483827,0.017336600900871173,0.007153864808645936,0.030180895105896208,0.0070900827591575625,0.03831280457456842,0.046438450258535664,-0.02404338415676367,0.033289630020371615,0.02761880817043792,0.04122906280165283,-0.021004077978100742,-0.008282149806716552,0.02070487584224116,0.03731211667897633,-0.07331377991982489,0.005811646539352439,0.03054895787749162,-0.004796159520908654,0.02724598438707717,0.016932697722018917,0.019314419875076046,0.021751128252912987,0.02062563899915069,0.342992057491444,0.01331672396666814,0.011085889553061858,-0.0042278769340107335,0.031527552053149464,0.05060039793625453,0.04641351451595579,-0.034846962304599716,-0.008886557975626378,-0.045559871092043625,0.014745518918299075,0.015738772771117238,-0.01005785765573485
0.01935926002855317,0.08297807943013771,0.010416654341057588,0.035260155631212264,0.032422389396018735,0.0065837183144496795,0.02091408288174798,0.010446515288030122,0.029902969549059636,0.05195786582411247,-0.08651153294806928,0.044698875904805806,-0.03608601448501101,0.07121651435488273,0.019370262650586157,0.032134616525956755,-0.016745164729578214,0.06575523928823819,0.03236940086942733,0.020254987987329345,-0.03119353385201017,-0.02465332164097673,-0.0020842052566655664,-0.010240936468938562,0.054698728926913284,0.029608395512025223,0.031446571963375886,0.01902574404386468,0.020208888144486285,0.02094829265793493,0.02137081036165231,0.028408958737631163,0.03841484054726719,0.04563068880680634,0.0444897530448873,0.03575245955327784,0.00328223800661912,-0.04962784218358608,0.012135985243115885,0.01911718338799967,0.00680290497487433,-0.0769832563728311
0.002932673400277473,-0.02020905852930116,0.023887439850104282,0.007266535300281134,0.00925770462751509,0.03815412867980925,-0.013277805030842428,-0.004839289865247303,0.004336242155716781,-0.02648532644979352,0.05498982338225141,-0.01862022001971931,-0.0021598521020944387,-0.030470907973773883,0.005463367595566612,-0.04299478875937968,-0.027142077002410017,-0.0015272558627624534,-0.010033424860241549,0.024302521147899745,0.05786280914605702,0.006319157448857447,0.011139325495640905,0.0012173084875908699,-0.007092316049837639,-0.007111987743080504,-0.018292542205316783,-0.010828949640836472,0.019478239241195683,-0.2167342795706006,-0.006349274734678382,0.0,-0.021806783934758257,-0.02305474099670469,0.0035170876250533198,0.00025972475076263454,-0.03925844305460955,0.0287207041202472,-0.02797762570419665,-0.011579479527056876,-0.010510489622486949,0.020169734255062376
0.03348680753551644,0.05369836224401284,-0.0012279856901624689,0.03285824822736258,0.02770135958908608,0.0007000346411170026,0.02286218230028757,0.0365222149569926,0.038600399037332415,0.04442396276012964,-0.11615189512589365,0.02278584940107426,-0.02669554446007207,0.03400280219857905,0.015094887847712754,0.0408666670481607,0.05788922902611136,0.042083703877712056,0.06939437707609485,0.010693407090188362,-0.0008822232024703629,0.0388540281758967,0.05750966683934746,0.04285721856479763,0.024871358626631625,0.057711549570640924,0.046440599870547404,0.04769244073922123,-0.007124241571317641,-0.04972551395505837,0.03930679239258726,0.027577672302434183,0.020103439478226324,0.015553273939391847,0.03283566644848875,0.030993514017887313,0.0557546955688614,0.07169458019927909,0.03865129102774354,0.03752728641674213,0.047265193664982864,0.0466101032213857
-0.003533627578000628,0.024637260365752933,-0.0012294174149561242,0.008121865737802726,0.004499422191988186,0.01783839585344622,0.010654440618204784,-0.003018693894869577,0.02655509698058556,0.0042972426779935855,-0.22861303093140184,0.0034991134889056077,0.000741335729606345,0.006031320975316615,0.003759424600722954,0.00303262921483859,-0.025223483587730647,0.006489583435303469,0.010869561968625312,-0.03289800021512153,0.06401766004415024,0.010955790431595985,0.019711161849496527,-0.002040259920915881,0.010109905701518058,0.019191150195554858,0.01610295828956389,0.012440571304282612,-0.0665361966622644,-0.2159127856893342,-0.00040135275762040787,-0.0018149373748454075,0.03824387543471077,0.002919118061690639,0.006079063106602324,0.00913934299156725,0.08131396309194316,-0.05199991534749846,0.034045909974035685,0.002965965613506866,-0.009875783420845021,-0.05060723151637856
0.02877800105681848,0.04841893779911265,0.05071394009131635,0.013697026200179152,0.017270484751232724,0.0343642437875755,0.02108435800426328,0.01881492859564032,0.0008859529118494192,0.014024101543479887,0.22038711099687344,0.009120196629294029,-0.022592629171883125,0.010791375128673385,0.04049615125526388,-0.0045349945177125504,0.08571431473969737,-0.016119517361932317,0.015929997557321558,0.029059859664659293,-0.04730294605809135,0.008594960468559372,0.05455302083444708,0.036506992529806284,0.023498789267559283,0.004635005167861071,-0.003961940608033995,0.002529839779893427,0.04018163391407713,0.18715776694873648,0.018644516745357026,-0.0036361883268513297,-0.039278314749538204,0.03534314683466707,0.021903226103208964,0.03924540631597711,-0.06922309109684402,0.0,-0.09188362148284697,-0.019563186039097485,0.03878842251191237,0.04057837704706421
