,ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDOG,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMFM,EMIF,EMQQ,EUM,EWEM,EWX,FEM,FEMS,FNDE,GEM,HILO,IEMG,JPEM,PIE,PXH,PXR,QEMM,SCHE,SDEM,SPEM,TLEH,TLTE,XCEM,XSOE
10,-0.0882958793446568,-0.07616827034756558,-0.06698361326572325,-0.06785506599184224,-0.05174700478744962,-0.07786528701082064,-0.047563473952796156,-0.03982215902039391,-0.05895587441394857,-0.1260951430561726,-0.057474399261631476,-0.09843391225253342,0.11338679619489674,-0.14229968124271142,-0.04088511242605579,-0.0532528238304642,-0.05310522291202629,-0.052232575820236785,-0.08405651011977822,0.07616974807029928,-0.06487782595881864,-0.06464645145861482,-0.1002380585741129,0.03865870125994369,-0.04373523720146565,-0.04951752472595651,-0.07981227636774758,-0.0626805910391943,-0.07173982319576921,,-0.06286457058480734,-0.055243077284882175,,-0.054897450096266176,-0.06803404643150744,-0.02362229154718276,-0.07339452754971598,-0.07003904431896402,,-0.057447058326679255,,-0.07160629910723959,,
11,0.0038359312559200507,-0.023439800470585803,0.011884590212363214,0.023374882798098875,0.016866165627672746,-0.01589179316888045,0.0043217680626355766,0.013082338870461513,0.002391152558584394,-0.028770747137293693,-0.007750132290408096,0.023064956277920722,-0.007464728284138608,0.03603617955441446,0.0068575765817074944,0.00741331680000245,-0.03707228911253372,0.03391824236137086,-0.015985714398139922,-0.002022295206829262,-0.020028997814307847,0.026775817612454608,0.017464931780569896,0.00037990002368127815,-0.010810128323927066,0.010711568141897674,-0.003965410107705047,0.0060238097416799264,-0.003262867861927563,,-0.023766935959424588,0.014051252414072513,,0.01935477035364236,-0.00923139277521102,-0.010197320486830648,0.014581494411908041,0.029065535334431812,,0.017673534577213355,,0.02906448347416156,,0.011047570064780651
12,0.040034107434118504,0.0461943700153997,0.020270130018715957,0.057053492748546715,0.04028095958659746,0.06194260969184824,0.02920239798786042,0.02806534031556622,0.03196565038004065,0.12477550149019738,0.02795127999943581,0.039430794182287246,-0.12919682568537297,0.05703281938083475,0.03182702855316865,0.04407992209471762,0.022704787759131283,0.03665499354548395,0.0905534840328034,-0.08713271794729636,0.036444445100916545,0.020483237927672742,-0.0074555068719907806,-0.04365985480582053,0.03535676031473898,0.03371306999518714,0.05044366070509506,0.0266997024775948,0.0573163901142876,,0.05793982649211721,0.04210988053102019,0.04099593219742269,0.03703716832513244,0.050653494168476705,0.03813560641404801,0.025372604233985015,0.04225944920007235,,0.04265101346629979,,0.03926369635871424,,0.025900450447519763
13,-0.04995905406958956,-0.0010033622443365766,-0.03683755802892523,-0.019870976818178027,-0.0022512957706805935,-0.035406286077932676,-0.045263159087865386,-0.01029322079937155,-0.04808132446053287,-0.054668784070390074,-0.03731584003495482,-0.054751867294398404,0.022825310481579538,-0.05196953090883506,-0.022086683608680956,-0.014972989209848117,-0.005308784039999274,0.0008469537509252404,-0.040275801079702085,0.017758035910278233,-0.039451102863440744,-0.015878012839484954,0.022796709293633352,0.010718493389087971,-0.02659406266897529,-0.013882936615872513,-0.013339288741185956,-0.00876920092045965,-0.03203277713348065,,-0.040568046937395866,-0.013673440101763237,-0.02380891154132612,0.0,-0.04095386438612398,-0.015238159634335051,-0.018342290736419953,-0.02207951244669114,,-0.023418517010719397,,-0.013970708754107677,,-0.008875704745407918
14,0.08073035127229271,0.013561017103538953,0.09451883937251401,0.11369854960049887,0.042418890762579924,0.1155294117647058,0.044328919884174145,0.05674888367633271,0.106119451189898,0.21317007830620438,0.09250113959641856,0.06810676751383683,-0.1948129676628106,0.10893861796848288,0.04439246643979323,0.06852749594842186,0.11353711239509401,0.08102379973726744,0.1475997437764362,-0.1324972126225914,0.04062493385365497,0.1105024283133269,0.1101622751159326,-0.06834246124434873,0.059469817701750416,0.0598883432684536,0.14150513676255672,0.12050015908927772,0.10564272798481364,,0.07645775205267473,0.07262565222050824,0.06323254638980322,0.029761678193750786,0.12270291771518839,0.11108043680721283,0.08549271990128686,0.0734810908707768,0.13461004458239564,0.07147308288488327,,0.07762921657230878,,0.05512439546143842
15,-0.04575664422482849,-0.038156749761722335,-0.04125773319118036,-0.04354239946973696,-0.023376669712982488,-0.04998943260915419,-0.03666792838571861,-0.02631576569102622,-0.04961576398717381,-0.12769653761463298,-0.0570718448344106,-0.055274409339718576,0.12396996644931342,-0.04565498413835514,-0.02945560807381735,-0.041045015273274026,-0.020479345512882545,-0.002739664243605835,-0.08603620721884192,0.08359514455329425,-0.03474898612355009,-0.03810306169968961,-0.017307785346558108,0.04215849754084739,-0.03666770255277631,0.004849207266795838,-0.04105800217064706,-0.01197913707459364,-0.06062937127064507,,-0.035596585276258606,-0.03645832647022629,-0.02277646130200998,-0.024172123450415268,-0.05392408492927208,-0.007709556459380262,-0.039136146828965684,-0.03479917107728921,-0.04564751687245845,-0.029356100596085212,,-0.026111164797521378,,-0.03538287466763744
16,-0.01895758589551573,-0.016486227396289885,-0.024180208648669453,-0.03755155140259779,-0.054521203724035704,-0.03574602496123384,-0.01075716888907205,-0.046583317824174124,-0.04342806552487721,-0.09134421884327348,-0.04298238367509626,-0.030902253274798924,0.07730762262653157,-0.021115077575530987,-0.04110648059731148,-0.03647861424824575,-0.15480427046263348,-0.05180544456305607,-0.05672794468672837,0.05220417815095748,-0.020000014770623298,-0.054146629390370765,-0.0058707541063871,0.02588997147739618,-0.039585755946488214,-0.0549727123639332,-0.0547550483778486,-0.07109402819366552,-0.02042470542327499,,-0.01572109893440134,-0.038238111142732144,-0.034905677908405354,-0.024771292004509716,-0.020356304537996753,-0.09749384636486423,-0.04782825917959294,-0.026148956943905115,-0.027806537695420262,-0.03518500688705128,,-0.035367979603768536,,-0.06030027437735325
17,-0.07132705856638544,-0.0440022362413538,-0.09359634991624445,-0.077912400251497,-0.03270465206055198,-0.07920787474096254,-0.06524458805964357,-0.06502413464621183,-0.10722045399661902,-0.19183492582002612,-0.0607168966242106,-0.013404494770539835,0.1778533284389444,-0.07178974838007457,-0.036396935491017746,-0.05612156930488383,-0.04105268421052624,-0.06782846449740135,-0.13567691727435008,0.120176420733509,-0.049433056745871944,-0.03932637673313061,-0.09688980420164627,0.06072548480499932,-0.024120427596783085,-0.06818332493848178,-0.07098443488450919,-0.08320960040294281,-0.09549620504860137,,-0.04620787686003306,-0.05703585386357787,-0.06273361062386609,-0.03846435343076444,-0.08981924080371614,-0.08511042970674706,-0.03549875754348598,-0.06590734271858588,-0.06576562255994906,-0.05925080686747661,,-0.06780991444613013,,-0.03372807649604469
18,-0.08782132505936094,-0.08767117330992891,-0.0919218786473674,-0.08457716230736743,-0.06886377075684523,-0.08852215111167028,-0.08366895716958342,-0.08950789978202195,-0.09981070868783602,-0.26344378981052013,-0.10805437647866944,-0.04429822649830577,-0.9515966328266042,-0.09404494527227851,-0.09015019209299034,-0.08943976996985885,-0.11855104931674275,-0.10512199604411546,-0.17731091125004364,-0.7705708714679305,-0.08492366376911233,-0.09036160909644574,-0.11548010079196462,0.07397767824093009,-0.09186711523244992,-0.10972687238995132,-0.09607210415972972,-0.10342579581443138,-0.07468903403311597,,-0.08498169496840906,-0.09356199950140161,-0.017382352713103018,-0.08045971711163459,-0.1038439198219172,-0.06898657616530365,-0.08722859771807147,-0.09015668631970318,-0.09133140902691829,-0.09800660735671228,,-0.09050543838752965,,-0.10660802492443303
19,-0.062395098068009566,-0.04384384098123912,-0.08026599891058947,-0.04731468789043275,-0.01426318749685867,-0.08148150668089155,-0.05175769040775631,-0.027580520543980414,-0.07271628824267683,-0.10914458986935499,-0.07060567613550708,-0.08765501236484233,26.19726109485722,-0.05370745296863131,-0.037155651492587594,-0.030177312017271248,-0.07347441304323848,-0.003999052739572875,-0.07211441391465899,4.311025667568669,-0.06360809271484472,-0.04914588610413693,-0.04682112634594722,0.03426808508969792,-0.033357440050714636,-0.005113080619658509,-0.05706797735354381,-0.02110642537616911,-0.05082190443904781,,-0.056845475322416794,-0.01966090598140386,-0.1067639006555558,-0.03999991976359671,-0.07938533947647645,-0.04524587489438449,-0.030645081880850057,-0.032072789423118114,-0.07933516043078455,-0.03462259951516171,,-0.02278535736499303,,-0.03747533018721214
20,0.12461837038979222,0.0351757504673239,0.13575452465252918,0.0543624811594521,0.05251869442081892,0.050179211469534045,0.08123237527114967,0.059488593019753164,0.06221639461385617,0.18791399433944372,0.07400177067029819,0.08601322151625682,-0.1938958345642422,0.10842865568381733,0.06756514391156633,0.06375826657870881,0.07190860215053753,0.06624860154304374,0.1356230769981716,-0.13045234740422423,0.05623629826087002,0.0663489244196976,0.18748698595748964,-0.06659970697773972,0.057802279015462296,0.06167155300223551,0.09228682038844618,0.07377659907923201,0.07454066882347188,0.07096008827477429,0.06125827891942533,0.061418759419213466,0.05801481947669729,0.03912039735960964,0.08354761425662839,0.06047054760793246,0.052412560215783666,0.05440159224544798,0.05895968282726075,0.06791301117133619,,0.06947408723772533,0.09183162377238846,0.11865418489847046
21,-0.015816499324076593,-0.049757140783282076,-0.017742654762298304,-0.01718659354631214,-0.027494691093684128,-0.04522184300341287,-0.00784152563519034,-0.022396200327931073,-0.03996339353152498,-0.0878049747107925,-0.04574677917987988,-0.0276218074994764,0.05567939437220032,-0.006496066150810898,-0.03748860146773508,-0.025236527872940288,0.0,-0.017651278608552798,-0.06242734123947778,0.039015289567760514,-0.041117535008156084,-0.030251006221080515,0.05198994328830688,0.021154403154413862,-0.07730680271332271,-0.008917075909500213,-0.03426779840431345,-0.02277517636662301,-0.03761609214776994,-0.03114978076231058,-0.037096586402433476,-0.022909632214259824,-0.03267989043207296,-0.010031403727587346,-0.028701748990988776,-0.038135546349777505,-0.031027649447733237,-0.02532836925772345,-0.04121599288419869,-0.025723283630993698,,-0.02780857245989642,-0.016263883381929373,-0.018458666730646982
22,-0.04657251342912461,-0.0740740989150076,-0.047165072345841615,-0.052137296484510855,-0.04293199460149854,-0.05749183795055111,-0.05541981972076493,-0.03229380378039008,-0.04321569886290752,-0.12070264955006849,-0.06022184444649255,-0.06740470745031843,0.10126572534371597,-0.06384609455184605,-0.047864745959431895,-0.052956770332491875,-0.109090909090909,-0.020364275858234512,-0.06989240899058687,0.06616005482628619,-0.052226613416909526,-0.03367588893122501,-0.01572841283373655,0.03441011674876252,-0.0003861110940428639,-0.030591517401215317,-0.03387122002009842,-0.029759719238922896,-0.06954305689449394,-0.03353895365669255,-0.039363666862888426,-0.04786095299117016,-0.07143826923866092,-0.05319823770292283,-0.06380134279199755,-0.07319553262161038,-0.032633062056558415,-0.061116421187283235,-0.05728184174877004,-0.04510461700110647,-0.045949216269786555,-0.04530878458553162,-0.05526690602857688,-0.03949215343907781
23,-0.061727715978239485,0.019454824502063754,-0.06734286100108822,-0.07528048221978643,-0.0282966144540719,-0.038558755959505496,-0.03057535568030971,-0.050592381661134486,-0.050481599120504865,-0.16768046949415674,-0.019182041761135277,-0.03392600380430219,0.11366533097561397,-0.0669324301618534,-0.003148344846766565,-0.035531615399571115,-0.13089373680506694,-0.054640872192753286,-0.11160514079117331,0.0834381299790356,0.004581356589697676,-0.04398967055613409,-0.11758714337791805,0.04276988232579915,-0.049129560487355645,-0.042569636886733375,-0.050877479750825495,-0.04186962451836804,-0.022098375286852615,-0.04913485348869977,-0.008832474057237796,-0.03883082229226606,-0.0067095176772745575,-0.03932416138564205,-0.04116815918275414,-0.08914144917490435,-0.045119101834282166,-0.030626635406702338,-0.0385994455985596,-0.04623421064224995,-0.03464161683872582,-0.049014554893149556,-0.06686502998407583,-0.08679637329600302
24,0.010740394883989202,0.007071987155994901,-0.017613802818657237,-0.018065534347503708,0.005727470390347224,0.01873767258382632,0.000532737691496555,0.03013866640302376,0.038475026232948545,-0.038621965496856155,0.013402645710284737,0.06774210183604375,-0.010703251347305598,-0.004039497221224218,0.007470183832864269,-0.008177964379189547,0.034817813765182164,-0.010498473019150308,-0.019019039851477664,-0.004256989262933217,0.024896317050109154,0.012364788937589443,-0.03753511983545036,0.002278617840000722,0.01872212878248566,0.00992917142114467,0.0,0.030763214633998007,0.013659437088350056,-0.012615733563536359,0.02129554017279623,-0.00964125759686502,-0.002546442793260974,-0.0014016708541863497,0.013584955230756129,0.013290328998355383,-0.0017664384683937907,-0.003252081242219788,-0.007305262630358952,-0.0004088402476175607,-0.0017856683830517915,-0.0066837869760873764,0.025077018007182438,0.03606018297899629
25,0.13484818004550014,0.10674166596177127,0.1561593991399609,0.13760062252897198,0.0751706609205912,0.12391100354953218,0.11703941993317299,0.10532482912160539,0.10373859536077498,0.4201952333180009,0.14078487842145676,0.15458191310899908,-0.3267002552721755,0.1505182429252349,0.11468109349027931,0.129617528353069,0.17683881064162754,0.09416434555473611,0.27704082328577423,-0.2289156500077256,0.12261413947752423,0.12786257144064278,0.1124876006342228,-0.1204936351960849,0.10547338619584774,0.09269662374606054,0.13102221265795583,0.10086903240041015,0.16395315107768496,0.11797277073540194,0.10512582353524895,0.12547316040928455,0.1305334723276611,0.07789469462741981,0.1600892874219117,0.15500801880571508,0.08958193075828202,0.12941813828769344,0.16222004554132954,0.11878973852494407,0.07692316192363902,0.12344713220063638,0.1368025366594844,0.0877919881391838
26,0.017759115628695928,0.015228404822310556,0.03251617108814999,0.024595743321204646,-0.004237256449681373,0.03445296959787703,0.017732683228422197,0.021969347518240336,0.033567256637168044,0.0022936079519743535,0.014036110407920847,0.016634825295351013,-0.0347202137450174,0.04308655496109232,-0.0013302998272223623,0.0040873662202542925,0.03856382978723405,0.005575862817223723,0.0025968141137793694,-0.020161290932297106,0.02988145319611938,0.009475523145566695,0.015144773612241265,-0.008124083650274198,0.022065574523315905,0.008997290500888534,0.008831290520537159,0.01019670740503033,0.04775684616888471,0.0009143729064175303,0.019635851178104125,0.0067277276309982755,-0.00819724388186896,-0.010416660183311312,0.05077617089950406,0.05031836285594934,0.018067479418086813,0.010592325198903806,0.039584050284732775,0.013888823252212275,-0.0032383918107901978,0.016200092057649582,0.02784331691488522,0.023400293755470886
27,-0.03426400256970144,-0.04312498342940795,-0.04021289725815106,-0.02696486648674682,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.048174202797340415,-0.06583997832418007,-0.1151792025063792,-0.06397914599459821,-0.10996117923483156,0.10166479270887362,-0.048066081778447414,-0.04396088489856378,-0.036929278665958104,-0.030089628681177906,-0.02338489731463017,-0.0814903469273002,0.06790129839201546,-0.062030953290658976,-0.022460633674892875,0.007898120809639517,0.03387941014245796,-0.03832506451409455,-0.033630559508932026,-0.0638516675732469,-0.03195104223831878,-0.08609578735344238,-0.03060081181242346,-0.04580748951368411,-0.03412894755318537,-0.025273156393100314,0.005921110055789027,-0.0825183012732394,-0.0709127440562769,-0.03170490401974462,-0.033825709201260566,-0.06905466956984294,-0.031182365446353184,-0.0020850959212601514,-0.034717326658421,-0.06244250207723872,-0.04106397604145148
28,0.027266680147484294,0.013063302370056392,0.044926763457465164,0.03345727473377423,0.012319155559409174,0.05103848513238914,0.05310075224836723,0.0541497832863946,0.05657399041005027,0.11077589571496105,0.06400626722407876,0.05038774979667163,-0.1686454536820815,0.030374729697634214,0.028796952457598515,0.03743967050024107,0.02310231023102308,0.018020343177159875,0.07592188312054154,-0.11078997753015479,0.07146661252285208,0.021262032638877305,-0.019503670354914314,-0.05329495274308495,0.021771209397767294,0.03770115261437819,0.056105426930943884,0.042837011326390215,0.07506292630714073,0.040439974925929684,0.05858412085284363,0.0338521674409723,0.05232408029343432,0.026160871522828425,0.08261155391120277,-0.002473416458319238,0.026976894007889336,0.049802801692991304,0.04548449422636548,0.033674399123639814,0.015879517067204578,0.041137917592535295,0.07492644903645412,-0.008758940983236851
29,0.05437807363687565,0.03313995288362354,0.057289827795472474,0.05480576338506317,0.04183605131335406,0.06606437414253957,0.05389630427413617,0.08312679310526415,0.06969781633263546,0.15968173956389728,0.08358411496730755,0.06959400381089893,-0.15579363973119084,0.04402765604759237,0.035745547529602364,0.06212143066064743,0.02000000000000003,0.05372399395533888,0.1175403619466156,-0.10509214176298569,0.04678949857839932,0.054247305846161054,0.04742038710921849,-0.05249153849995025,0.05036855340500297,0.05724038379360469,0.07784061775120756,0.09575710057928144,0.07638238205626201,0.05616116302821162,0.04941429477252932,0.06062719622679178,0.05793578392134819,0.04376941164618877,0.07842595049332239,0.09661205727653374,0.04611989264327035,0.05119756885217644,0.07499040406487403,0.055795904233502495,0.04646317642078752,0.05669427715728793,0.04533031015639347,0.09678884789739997
30,0.03594240760665836,-0.0033699037885920077,0.03247956293483714,0.04056151041085943,0.017382336577981407,-0.0029130298153088466,0.00026419965973992286,0.0,-0.00419454721445991,0.022586570568031962,-0.027835754529479846,-0.025294399415340216,-0.03613996967622842,0.04657131582591011,-0.0017542776114334241,0.008837357219066363,0.003162555344718465,0.006050767561523747,0.01172655026570854,-0.024213075646805707,-0.024726586125274303,0.014935089548606633,0.09622720256876005,-0.011641803807216754,0.006599439928749633,0.01808973955128382,0.01415328143350866,0.005584801210082175,0.005224265004791127,0.006829488650659421,-0.004421365494560371,0.010006705156345958,0.0016785765810078228,0.0036697783266568438,0.012041195032182136,0.000648872218506297,0.012075925323976437,0.008489819449503307,0.002714513035628647,0.018884130662418418,0.025306578609299534,0.018701610179946235,0.02244486843574623,0.03180956173814076
31,0.024404837841799747,0.0125234285214187,0.017722396787307696,0.027286306453104512,0.011557838684854866,-0.0021248870053180964,0.017784886353727835,0.006266552421055753,0.008143807690429142,0.0600458085792915,-0.009305608679870906,0.005369086879146298,-0.10051838723127833,0.036790367462061435,-0.010984326826806856,0.025184827412435277,0.01639350567465338,0.025907816231356275,0.05171184466204227,-0.06513647804308878,0.0048757908152423845,-0.018234098004335696,0.0540990140622203,-0.031275412145328925,0.0003451424730888239,0.022506393077574405,-0.0014436552286871487,0.011724767348165787,0.027717554795707772,0.018564946285771974,0.0007401799796897908,0.027020903994259746,0.022957625492424225,-0.004875125518147919,0.015297312065459154,-0.00032412388783544107,0.02935604222265231,0.021710291368141253,0.020087686571713406,0.02072446708515719,-0.0034707859026403,0.016037287002033957,0.003921589395427656,0.006174307801579682
32,0.021777464812843886,-0.009276416329718307,0.0162365993786839,-0.0037943522531979483,-0.008941820180572388,0.009582113388341747,-0.004313345707209158,-0.0008451542947277467,0.005570918909698076,-0.03302977556420185,0.03412103546242951,0.021002709659797367,0.014190568192951626,0.026360341522487243,-0.007298613925176741,-0.008277972799129363,0.0,-0.020067552655382553,-0.02661924379707756,0.011944286979277699,-0.017467447819179298,-0.017921159281972535,-0.04765403245999197,0.006708755413492816,0.010858213643493373,-0.0037070652880921004,0.02070152379684456,0.0007693332108773741,0.03286988947617883,0.0012938714160780818,0.014836358083623088,-0.010304716805732247,0.004177184234631929,-0.008029849294288035,0.05936656917952898,0.017418105016774516,-0.012143496307028366,0.003035433886542621,0.03681404539759895,0.0047870922887555505,0.010152853538014388,0.003022694254298681,0.026961615464911583,0.0074179136003505435
33,-0.054627721078402545,-0.07053680782376337,-0.04096610052119518,-0.03252259858856299,-0.02456149048914036,-0.024518850514104924,-0.05903100893567152,-0.045554284942120424,-0.042659199039290795,-0.14014372079216914,-0.0662607870409503,-0.06200521081479152,0.10931348333700504,-0.032927225130027535,-0.04878047095441894,-0.04415715767759954,-0.09925563900399276,-0.04693983005010761,-0.08552514090066692,0.07540983606557378,-0.09185186843027993,-0.055739949866586536,-0.05161781154467995,0.039566710510934924,-0.060866529080168444,-0.042558217267064484,-0.029172688861918344,-0.06984621535524121,-0.02039982008257751,-0.045823078468423935,-0.0770361735278867,-0.04142675729031301,-0.045534257750548576,-0.06645977217077001,-0.03411517103602202,0.014138725416669773,-0.0402309562345122,-0.044098542220854985,-0.031435825136133196,-0.04731393305107102,-0.017008187507408692,-0.03343779481542353,-0.07421339557513497,-0.06544284438941925
