,BSCJ,BSCM,BSCN,BSCO,BSCP,IBCD,IBCE,IBDC,IBDD,IBDK,IBDL,IBDM,IBDN,IBDO,IBDP,IBDQ
10,-0.0064767996832692225,-0.021208664749799343,-0.024212708438269774,-0.027713549261143815,-0.033475497807544156,-0.013246799259415897,-0.02476819059884099,-0.006923257498149508,-0.027037037037037054,-0.0073732590834430555,-0.01145013848456285,-0.018612839147160037,-0.022117427494610032,-0.026701909362560644,-0.030587870162927782,-0.03055173776695209
11,-0.0004841826741471345,-0.0004290927528235374,-0.0011828995703343883,0.0008622464731172947,-0.0013655696654451164,0.0031597501182742795,0.00016467100463169644,-0.0001425943119463069,-0.0015226494099733212,0.0009507845209251078,-0.0012915209509413033,0.0024730261385698224,0.002732544954166864,0.0032942423194781854,0.0010133519878481752,-0.0021450013269901152
12,0.006971148450492928,0.010135174971781331,0.015591883188714366,0.012253465131799946,0.011103164793487715,0.005310432599635343,0.007653278358733327,0.007909222620299559,0.004574914220358406,0.010884027649182915,0.011007831078944574,0.006951982808431414,0.006611158730567404,0.010774831418319697,0.010583193554363818,0.012001823961901754
13,0.0009424389514854743,0.003328762450782698,0.004849752379808244,0.007320696576352108,0.008656583127727406,0.0012161340934251556,0.005360666138415204,0.000381443541608841,0.0037951043643263335,0.0008002294322603379,0.000786563542843867,0.002823600574915289,0.0036203409988426593,0.00401919367588252,0.006902193381489113,0.009587824668937556
14,0.0011332955502747354,-3.971814161225415e-05,0.0010768755171038332,-0.0007077027863899022,-0.0005654641436888841,-0.0012883962637603567,0.0014681734150220965,-0.0005035192514467532,-0.0015123250846001924,0.0004016113732399626,0.0006705946456631786,8.666089494055512e-05,0.0003702570659554666,-0.0002705019831894951,0.0007061189824547803,-0.00017567685063219727
15,0.0007540054795604684,0.012798275281526023,0.011183620245953207,0.008714721016901322,0.011777932636956787,0.002476217157886023,0.005182587183787666,0.002981623878684342,0.0087087845513063,0.0020832661953847052,0.004687963695397735,0.007387594218557491,0.009213843527502659,0.01057740665220626,0.01048831989927004,0.011332604052770956
16,0.0037747756370789675,0.006237016531688882,0.009477316290298738,0.013239311975742858,0.011798598105127074,0.0031701952516896025,0.010467785587939909,0.004437342059433831,0.006006006231456696,0.002765984444102509,0.004210678731664149,0.008127111452014061,0.009131452796380642,0.009722076520542638,0.009992032424864312,0.010544814180562164
17,0.00085049596005923,-0.00046080708757133217,-0.0003188587670782005,-0.0014604176083942012,-0.000754382151944541,-0.0004434512076623959,-0.0014057697162565678,0.00023349429760669536,-0.004477574793939357,0.0016032348346251518,0.00031806406369649107,-0.0019043385802516518,-0.0008580294902031137,-0.0006556415727719068,0.00041892569707935827,-0.0007381021885878014
18,0.00296735919505575,0.008785366164908269,0.010314932236988804,0.010863347696645952,0.009994889186975435,0.003573849302827552,0.007955758156174636,0.005955209017300766,0.0063718140929535875,0.002362036535873321,0.004984512490837309,0.0064876414706444415,0.0074822385613649,0.009297648466841116,0.00791602329196745,0.009945840192658264
19,0.0009424949786159732,0.0038411517686625127,0.003856127354916117,0.00817844445516908,0.00825931368199478,0.004424902309061621,0.003505320078821011,0.0029360275657632938,0.00260707635009312,0.002001034447087984,0.0034120702238400837,0.003681958897108573,0.005084812682724812,0.005270487100492937,0.009885907339403368,0.009348080697718267
20,4.6408041833967395e-05,-0.0021865797434572343,-0.0016050259118214974,-0.005109711038939447,-0.004250728877366348,-0.002099187012914324,-0.0034448726298608214,-0.002049442164321393,-0.006686478454680656,0.0015600106706927588,-0.0009353089843823282,-0.0015114154259996465,-0.0016932197024332807,-0.0007024614339578527,-0.004842372431312169,-0.004338446371435627
21,0.0005162412356703916,0.0010214056174530845,0.0021291583471461937,0.005287769465059743,0.00365047142120848,0.0015371151227873763,0.0014148994036945616,-0.0005784151464311624,-0.0018698204936424714,-0.0009596498867366453,0.0002304348291836665,3.2837015013852816e-05,-0.0001279795854978687,0.0004661964360106467,0.00384260371426188,0.0039689616263480516
22,-0.0022671843525559994,-0.004500151645385288,-0.005841370389110094,-0.0037158370340470643,-0.004622314564678606,-0.0037348547511377645,-0.009187389762148305,-0.0005390491322823834,-0.0074934804236238255,-0.0010864468306333985,-0.0025154164897425047,-0.0027296223293680247,-0.004658755222053311,-0.006655841639009715,-0.0025025770642263167,-0.004379420398690662
23,-0.0014257414110631578,-0.0017993674710678608,-0.00326909684782895,0.0018135540344520911,0.004301964016493776,0.0006857250902326345,0.0022454167993730236,-0.0009617571425034887,-0.001132540581351401,-0.00044595866383779847,-0.0021759054122504656,-0.0011779521762170521,0.0004247420386437001,0.00161578005546725,0.001465381474324839,0.004354135027983396
24,0.0033676936418974737,-0.0029108927942877493,-0.002317884023295814,-0.007575414721399571,-0.008364072105078389,-0.002533819517723463,-0.011810230256439291,-0.0009647715156795777,-0.009826077468861563,0.001687909305916628,0.00030609479572410865,-0.0017886030882194347,-0.004828599833217443,-0.005009223328545235,-0.006375507033165429,-0.00926470291291349
25,-0.0033209127914111077,-0.009995353203452503,-0.010419277500199374,-0.012608865889123532,-0.020078290235229102,-0.0024569305439464855,-0.006686074563889017,-0.0026912128227145463,-0.012595419366587117,-0.003220506131056208,-0.005150353512797174,-0.00729652577623791,-0.010904493951752173,-0.010874060562896044,-0.013317201595187398,-0.01697814311504911
26,0.0002821853171114891,0.0008951745625131642,0.0009587225622008587,-0.0018510529392881854,0.003760126120724005,0.0023397845519399314,0.002683233951963754,0.0005359060833091761,-0.00231936597141984,0.0019367832458251674,0.0001899984317653703,0.0012127090595628147,0.003126304614806787,-0.0008429078429062658,0.0001695048811748926,0.003176573523606095
27,0.002287855409992003,-0.0033792362661295887,-0.004823781718981795,-0.0074275951576842,-0.008664217899791694,-3.9783405738415496e-05,-0.005689117149887113,0.0018152149091358813,-0.005811662371625861,0.0016991409843266985,-8.288074468179951e-05,-0.001558053834513658,-0.004659921405599576,-0.004021557328838026,-0.009215361546506854,-0.012023231492552543
28,0.0044376733879766435,0.00610042406436297,0.0033543283699105646,0.009414055758846653,0.005030621765451526,0.0052232245666189135,0.001893111261062316,0.003286332662977571,0.0054559236165237545,0.003275498679216455,0.0046813892652184655,0.005006947939569861,0.006407810598252862,0.006249123869345994,0.007705814822532798,0.007045505454760909
29,-0.0012795746910745968,-0.002159801584236882,-0.0016248625763333475,-0.004386599394295849,-0.0006438013418339517,-0.002167139001982052,0.0014442288245409545,-0.00134840705013252,-0.005813914954027754,0.00044656672129041923,-0.00011466226257053767,-0.0011826085994319198,-0.0017950406592129996,-0.0028245761143572815,-0.0036299163980926213,-0.0005732013817560055
30,0.0045282121049894306,0.003731915705827814,0.0050061093689204895,0.0056859730553308575,0.008457153347831356,0.004438175734791158,0.00403981657960396,0.006422462092926248,-0.000389902534113023,0.002625644591370636,0.001596609488764564,0.001843218264797436,0.0028318879387619774,0.003949920513214411,0.0053152695716394945,0.006276772610665951
31,0.002524271507736106,0.0055263363285488094,0.006293015474498391,0.006433333536966501,0.005104227310535097,0.0011946449975634335,0.00743650083394308,0.0018200146674900617,0.0062402498533638846,0.0025866759832360044,0.00400235725349762,0.005512360463689737,0.006505174027455913,0.005653183737463523,0.008109863145528006,0.00740348329685459
32,0.002330942150057277,-0.0011059188012283604,-0.001474322093883669,-0.0014832420657830245,-0.003915503274401738,0.003201058403155039,-0.005270189465712752,0.00023138500957920903,-0.005813914954027754,0.0009701479296738822,0.0002837729774020815,-0.0010590452180190557,-0.0025321568701206568,-0.0008552827783397413,-0.0037877065842540033,-0.005684425918445471
33,0.0009003163674301874,-0.0037389552315245022,-0.004219157132567457,-0.005891984522148782,-0.010395959438675235,-7.950106933281202e-05,-0.0019339631543763666,0.001000965547307059,-0.0042884600389862925,0.0017759481549256815,0.00011659760646220734,-0.0008713452394524875,-0.002482813023057933,-0.006196739824742102,-0.006759636807790656,-0.006860299476429978
34,0.0014720853220997847,-0.0008816977417594045,-0.00079646908798987,-0.003074567393564269,-0.0010907269141463656,-0.0003311497290126625,0.0006314510843711512,0.002239533755037763,-0.002349295131194386,0.0013733857356481136,0.0012391863465168022,0.0001581851398040945,-0.00021869740422775355,0.0018083678399441003,-0.0009514658643507818,-0.0008757284124263778
35,0.001663100487301936,0.009196620619290372,0.0099533431514854,0.010872558803702493,0.013024775403828811,0.003287380282798118,0.009291993398445105,0.0019707048860675962,0.004709576138147605,0.0023029363914840854,0.002486394825851059,0.007398054430200607,0.003397174832659913,0.007746346638823512,0.008086885815185912,0.003432584069526352
